tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-01-26 17:24:20,2016-01-26 17:38:52,1.44,10.0,10028,10028
2016-01-09 00:15:01,2016-01-09 00:26:42,1.2,8.5,10003,10014
2016-01-19 20:13:43,2016-01-19 20:20:13,0.8,6.0,10009,10002
2016-01-15 23:54:38,2016-01-16 00:06:25,1.68,9.0,10019,10022
2016-01-20 01:19:42,2016-01-20 01:35:22,3.37,14.0,10014,10153
2016-01-09 23:05:10,2016-01-09 23:22:04,2.6,12.5,10154,10003
2016-01-20 22:14:41,2016-01-20 22:20:12,1.2,6.0,10021,10065
2016-01-28 11:50:21,2016-01-28 12:03:22,1.62,9.5,10153,10029
2016-01-14 10:01:52,2016-01-14 10:27:19,5.1,21.5,10026,10017
2016-01-28 21:24:06,2016-01-28 21:45:08,10.8,30.5,10017,11424
2016-01-21 10:04:41,2016-01-21 10:26:53,2.23,14.5,10012,10011
2016-01-12 21:37:29,2016-01-12 21:54:41,2.6,13.0,10018,10003
2016-01-16 19:03:05,2016-01-16 19:03:39,4.0,2.5,10065,10065
2016-01-14 09:45:34,2016-01-14 09:45:43,0.0,2.5,11224,11224
2016-01-15 16:46:58,2016-01-15 17:04:04,2.89,13.5,10023,10026
2016-01-25 20:21:12,2016-01-25 20:44:11,3.78,17.0,10001,10028
2016-01-18 13:26:33,2016-01-18 13:42:43,2.7,13.0,10278,10119
2016-01-31 22:30:32,2016-01-31 22:41:59,2.45,10.5,10019,10017
2016-01-06 18:28:31,2016-01-06 18:35:50,1.3,7.0,10028,10021
2016-01-17 19:00:19,2016-01-17 19:13:00,2.3,11.0,10112,10003
2016-01-05 12:56:05,2016-01-05 13:06:16,1.35,8.5,10119,10167
2016-01-04 14:25:52,2016-01-04 14:39:29,1.79,10.5,10009,10012
2016-01-17 19:38:37,2016-01-17 19:42:25,0.64,4.5,10162,10025
2016-01-17 10:20:32,2016-01-17 10:48:29,13.71,39.5,11371,10012
2016-01-02 14:51:12,2016-01-02 14:56:56,1.56,7.0,10011,10199
2016-01-22 13:05:40,2016-01-22 13:10:05,0.68,5.0,10025,10027
2016-01-04 08:07:14,2016-01-04 08:22:58,2.34,12.0,10029,10153
2016-01-29 20:23:00,2016-01-29 20:39:18,1.46,11.0,10009,10012
2016-01-28 11:26:58,2016-01-28 12:07:05,11.3,36.5,11371,10018
2016-01-29 20:46:24,2016-01-29 20:51:38,0.7,5.5,10021,10044
2016-01-13 15:41:48,2016-01-13 15:50:06,0.69,6.5,10171,10022
2016-01-31 15:22:59,2016-01-31 15:32:15,1.5,8.0,10011,10014
2016-01-18 16:16:32,2016-01-18 16:23:52,1.09,7.0,10023,10021
2016-01-21 14:39:31,2016-01-21 14:52:31,1.0,9.5,10019,10023
2016-01-22 19:48:57,2016-01-22 19:53:43,0.74,5.0,10111,10153
2016-01-25 14:21:06,2016-01-25 14:29:57,0.9,7.0,10011,10012
2016-01-08 10:46:49,2016-01-08 11:14:42,5.2,20.0,10011,11201
2016-01-11 08:57:32,2016-01-11 09:43:44,20.13,52.0,10023,11436
2016-01-08 21:24:17,2016-01-08 21:26:49,0.68,4.0,10021,10029
2016-01-16 19:20:11,2016-01-16 19:39:50,3.4,15.0,10001,10162
2016-01-30 21:35:01,2016-01-30 21:59:02,1.81,14.5,10011,10003
2016-01-27 08:38:23,2016-01-27 08:47:32,0.3,7.0,10019,10019
2016-01-07 20:51:13,2016-01-07 21:11:22,5.6,19.0,10020,10039
2016-01-21 12:44:11,2016-01-21 12:59:48,2.39,12.0,10103,10011
2016-01-17 01:01:44,2016-01-17 01:15:42,1.8,10.5,10009,10012
2016-01-04 16:18:59,2016-01-04 16:34:31,2.71,12.0,10065,10003
2016-01-30 01:00:09,2016-01-30 01:04:46,0.62,5.0,10021,10044
2016-01-01 05:25:16,2016-01-01 05:44:55,8.29,25.5,10065,11368
2016-01-12 04:15:14,2016-01-12 04:20:14,1.4,6.5,10018,10011
2016-01-22 20:24:06,2016-01-22 20:30:50,1.4,7.0,10162,10021
2016-01-01 02:52:37,2016-01-01 03:10:28,3.2,14.0,11216,11206
2016-01-15 15:54:11,2016-01-15 16:03:39,0.8,7.5,10001,10199
2016-01-22 00:08:48,2016-01-22 00:19:33,1.54,9.0,10012,10005
2016-01-14 09:01:18,2016-01-14 09:12:50,1.86,9.5,10025,10028
2016-01-02 15:16:50,2016-01-02 15:46:29,10.81,33.0,11422,11354
2016-01-29 22:15:48,2016-01-29 22:43:52,3.2,17.5,10018,10003
2016-01-18 17:22:53,2016-01-18 17:28:52,0.81,6.0,10020,10018
2016-01-01 12:49:34,2016-01-01 12:54:28,1.2,6.5,10011,10199
2016-01-10 01:46:36,2016-01-10 02:17:38,10.99,33.5,10002,11373
2016-01-31 12:01:14,2016-01-31 12:10:52,1.83,8.5,10018,10023
2016-01-22 19:47:24,2016-01-22 20:00:24,1.6,9.5,10119,10003
2016-01-27 22:49:34,2016-01-27 23:20:08,9.85,32.0,11238,10029
2016-01-01 18:26:08,2016-01-01 18:32:07,1.5,7.0,10017,10012
2016-01-21 01:15:25,2016-01-21 01:19:45,1.1,5.5,10011,10017
2016-01-23 10:28:23,2016-01-23 10:30:56,0.5,4.0,10029,10028
2016-01-20 14:48:30,2016-01-20 14:55:16,1.17,6.5,10065,10028
2016-01-06 14:31:07,2016-01-06 14:35:25,0.68,4.5,10162,10162
2016-01-26 06:42:40,2016-01-26 06:50:39,1.7,8.0,10002,10017
2016-01-03 03:24:00,2016-01-03 03:54:46,9.8,31.0,10110,11210
2016-01-30 11:59:15,2016-01-30 12:12:16,2.27,10.5,10069,10021
2016-01-02 11:06:50,2016-01-02 11:13:25,2.47,8.5,10019,10011
2016-01-18 08:52:14,2016-01-18 09:01:11,1.85,8.5,10044,10017
2016-01-28 09:45:16,2016-01-28 10:02:09,1.15,11.0,10023,10103
2016-01-31 23:15:01,2016-01-31 23:18:45,0.64,4.5,10001,10001
2016-01-20 10:28:15,2016-01-20 10:37:20,1.2,7.5,10167,10001
2016-01-17 17:28:08,2016-01-17 17:38:04,1.7,8.5,10003,10271
2016-01-20 03:39:39,2016-01-20 03:56:34,5.38,18.5,10014,11211
2016-01-04 09:10:24,2016-01-04 09:43:29,17.1,47.0,11371,10282
2016-01-10 01:52:11,2016-01-10 02:10:36,7.88,23.5,10009,11377
2016-01-30 14:11:09,2016-01-30 14:31:53,3.2,15.5,10029,10019
2016-01-05 10:34:42,2016-01-05 10:49:06,1.43,10.0,10119,10016
2016-01-31 21:18:52,2016-01-31 21:35:07,3.7,14.5,10119,10044
2016-01-20 18:17:30,2016-01-20 18:25:38,1.1,7.0,10021,10044
2016-01-28 20:01:23,2016-01-28 20:12:36,2.3,10.0,10162,10018
2016-01-30 11:32:55,2016-01-30 11:44:46,1.17,9.0,10119,10003
2016-01-04 02:34:44,2016-01-04 02:45:15,2.8,10.5,10011,10017
2016-01-17 13:37:17,2016-01-17 13:49:50,2.4,11.0,10162,10065
2016-01-05 17:38:39,2016-01-05 17:44:17,0.82,5.5,10044,10021
2016-01-21 21:20:26,2016-01-21 21:28:56,1.59,8.0,10065,10028
2016-01-16 11:12:27,2016-01-16 11:25:00,3.1,12.0,10044,10112
2016-01-09 08:50:45,2016-01-09 09:00:44,1.78,9.5,10023,10021
2016-01-07 18:33:41,2016-01-07 18:44:02,1.5,8.5,10017,10009
2016-01-09 00:15:05,2016-01-09 00:28:26,3.39,13.0,10003,10021
2016-01-10 18:19:05,2016-01-10 18:20:50,0.4,3.5,10002,10002
2016-01-24 12:36:12,2016-01-24 12:47:33,2.31,10.5,10029,10154
2016-01-28 00:51:11,2016-01-28 01:00:06,1.7,8.0,10110,10018
2016-01-11 16:21:48,2016-01-11 16:37:31,1.3,11.0,10021,10153
2016-01-18 02:37:34,2016-01-18 02:50:19,3.6,13.0,10002,10018
2016-01-04 19:03:02,2016-01-04 19:13:14,1.18,8.0,10119,10016
2016-01-11 07:32:08,2016-01-11 07:35:25,0.94,5.0,10016,10017
2016-01-18 17:51:30,2016-01-18 18:00:06,1.8,8.5,10028,10162
2016-01-30 17:06:03,2016-01-30 17:18:21,1.7,10.0,10065,10023
2016-01-27 23:13:08,2016-01-27 23:29:03,2.57,13.0,10154,10029
2016-01-11 21:49:44,2016-01-11 21:57:22,1.3,7.5,10110,10009
2016-01-02 11:42:30,2016-01-02 11:58:20,4.7,17.0,10021,10003
2016-01-25 12:06:45,2016-01-25 12:15:16,0.7,6.5,10110,10001
2016-01-14 07:06:09,2016-01-14 07:17:15,1.97,9.5,10154,10011
2016-01-15 17:05:48,2016-01-15 17:47:41,10.3,35.0,10018,11371
2016-01-12 15:29:22,2016-01-12 15:57:43,2.87,18.0,10021,10001
2016-01-24 14:33:59,2016-01-24 14:48:43,2.3,11.5,10002,10011
2016-01-27 10:30:25,2016-01-27 10:40:47,0.98,8.0,10022,10019
2016-01-03 23:07:45,2016-01-03 23:23:59,4.6,16.5,10171,11102
2016-01-09 22:34:48,2016-01-09 22:54:22,3.23,15.0,10119,10065
2016-01-17 23:04:08,2016-01-17 23:25:40,12.1,34.5,11371,11426
2016-01-30 21:41:47,2016-01-30 22:17:40,17.48,52.0,11422,10019
2016-01-05 12:29:23,2016-01-05 12:32:41,0.5,4.5,10012,10014
2016-01-19 19:54:19,2016-01-19 20:13:49,1.8,13.0,10001,10009
2016-01-12 11:01:13,2016-01-12 11:19:11,1.88,12.0,10003,10171
2016-01-30 09:33:36,2016-01-30 09:48:09,11.5,31.0,11422,11371
2016-01-17 07:25:17,2016-01-17 07:33:46,2.4,9.5,10023,10111
2016-01-27 05:56:30,2016-01-27 06:05:10,3.51,12.0,11105,10037
2016-01-16 20:52:30,2016-01-16 20:59:13,0.67,5.5,10119,10110
2016-01-14 17:27:00,2016-01-14 17:36:17,0.99,7.5,10278,10282
2016-01-31 23:26:20,2016-01-31 23:48:21,14.7,40.5,11422,11105
2016-01-20 23:58:47,2016-01-21 00:04:10,1.06,6.0,10154,10110
2016-01-31 09:33:32,2016-01-31 09:37:54,1.1,6.0,10028,10044
2016-01-29 23:13:25,2016-01-29 23:42:55,5.83,22.5,10002,10026
2016-01-02 13:05:18,2016-01-02 13:12:21,1.41,7.5,10028,10153
2016-01-14 08:49:00,2016-01-14 09:21:54,3.26,20.5,10003,10021
2016-01-07 15:39:08,2016-01-07 15:55:17,2.97,13.0,10110,10029
2016-01-01 14:31:46,2016-01-01 14:39:40,0.8,6.5,10111,10001
2016-01-26 09:49:34,2016-01-26 10:24:23,7.8,28.5,11371,10026
2016-01-01 23:33:47,2016-01-01 23:39:15,0.96,6.0,10119,10018
2016-01-09 19:00:48,2016-01-09 19:14:14,2.8,12.0,10162,10022
2016-01-07 14:30:38,2016-01-07 14:41:40,1.64,9.0,10009,10022
2016-01-11 22:31:15,2016-01-11 22:39:07,1.9,8.5,10103,10011
2016-01-08 23:36:48,2016-01-09 00:06:32,10.47,34.0,10002,10032
2016-01-16 01:21:04,2016-01-16 01:51:16,15.94,44.5,10003,10470
2016-01-15 23:17:55,2016-01-15 23:30:25,1.93,10.0,10103,10199
2016-01-12 00:32:28,2016-01-12 01:00:47,12.59,36.5,11422,11217
2016-01-02 02:38:34,2016-01-03 02:22:50,3.29,14.5,10014,10017
2016-01-11 18:25:29,2016-01-11 18:33:48,1.97,8.5,10018,10014
2016-01-21 22:24:13,2016-01-21 22:34:54,2.1,10.0,10023,10028
2016-01-31 21:31:10,2016-01-31 21:38:44,1.08,7.0,10110,10017
2016-01-29 02:49:08,2016-01-29 03:09:13,6.3,21.0,10011,11237
2016-01-14 15:07:21,2016-01-14 15:19:23,2.15,10.0,10012,10001
2016-01-13 12:34:51,2016-01-13 12:39:22,1.1,5.5,10023,10162
2016-01-10 03:26:09,2016-01-10 03:27:32,0.1,3.0,10003,10003
2016-01-17 17:15:27,2016-01-17 17:24:55,1.49,8.0,10003,10012
2016-01-09 20:18:21,2016-01-09 20:34:35,2.39,12.0,10018,10011
2016-01-06 08:05:32,2016-01-06 08:24:06,4.23,15.5,10271,10103
2016-01-16 21:59:57,2016-01-16 22:21:28,11.4,32.5,11422,11373
2016-01-15 21:55:43,2016-01-15 22:15:01,4.6,17.0,10001,10035
2016-01-21 18:36:05,2016-01-21 19:12:19,10.02,33.5,11371,10012
2016-01-30 21:52:45,2016-01-30 22:00:19,2.0,8.5,10012,10280
2016-01-29 16:53:15,2016-01-29 17:05:01,3.3,12.5,10005,10009
2016-01-25 11:58:04,2016-01-25 12:45:51,2.5,27.0,10023,10199
2016-01-11 06:22:25,2016-01-11 06:34:41,2.99,11.5,10002,10167
2016-01-24 20:06:11,2016-01-24 20:09:47,0.54,4.0,10012,10012
2016-01-12 12:35:32,2016-01-12 12:38:50,0.6,4.5,10103,10020
2016-01-17 00:20:51,2016-01-17 00:35:38,4.33,14.5,10119,10029
2016-01-02 10:53:22,2016-01-02 10:58:51,1.22,6.0,10103,10167
2016-01-02 14:52:13,2016-01-02 15:00:09,1.1,7.5,10011,10014
2016-01-03 19:38:10,2016-01-03 19:53:09,3.77,14.5,10018,10026
2016-01-16 13:16:57,2016-01-16 13:25:08,1.2,7.0,10011,10119
2016-01-17 12:52:42,2016-01-17 12:59:04,2.0,8.0,10028,10065
2016-01-16 22:28:43,2016-01-16 22:31:22,0.5,4.0,10044,10028
2016-01-14 23:18:03,2016-01-14 23:39:41,5.72,20.0,10011,11238
2016-01-23 04:16:20,2016-01-23 04:27:53,1.4,8.5,10009,10011
2016-01-02 22:02:40,2016-01-02 22:11:14,1.38,7.5,10110,10018
2016-01-19 12:09:20,2016-01-19 12:28:05,7.42,23.5,11371,11211
2016-01-27 13:53:43,2016-01-27 14:01:32,0.9,6.5,10119,10020
2016-01-08 07:52:30,2016-01-08 08:02:27,2.3,9.5,10003,10153
2016-01-05 11:25:33,2016-01-05 11:35:21,0.8,7.5,10020,10154
2016-01-02 09:55:07,2016-01-02 10:17:31,12.3,35.0,10119,11371
2016-01-04 18:56:11,2016-01-04 19:01:01,0.33,5.0,10023,10023
2016-01-04 14:09:37,2016-01-04 14:16:09,1.18,6.5,10103,10018
2016-01-17 16:58:25,2016-01-17 17:06:16,1.18,7.5,10103,10065
2016-01-30 15:06:46,2016-01-30 15:19:37,2.1,10.5,10153,10018
2016-01-30 13:42:36,2016-01-30 13:59:15,5.17,18.0,11201,10012
2016-01-16 11:34:45,2016-01-16 11:45:40,1.8,9.5,10017,10020
2016-01-31 17:58:45,2016-01-31 18:04:48,1.3,6.5,10028,10021
2016-01-09 12:16:34,2016-01-09 12:35:50,8.27,25.5,11371,10017
2016-01-21 13:26:11,2016-01-21 14:08:05,11.62,38.0,11371,10020
2016-01-07 12:18:03,2016-01-07 12:21:00,0.5,4.0,10167,10022
2016-01-22 21:20:15,2016-01-22 21:33:27,2.88,12.0,10022,10029
2016-01-10 01:20:37,2016-01-10 01:31:35,4.17,14.0,10028,10039
2016-01-16 22:38:36,2016-01-16 22:51:47,1.9,11.0,10035,10027
2016-01-09 20:54:26,2016-01-09 21:04:51,2.26,10.0,10278,10278
2016-01-04 17:47:33,2016-01-04 17:53:07,1.2,6.0,10028,10065
2016-01-16 04:15:14,2016-01-16 04:27:16,3.34,12.5,10012,10019
2016-01-01 23:55:36,2016-01-02 00:06:55,1.72,9.0,10001,10011
2016-01-20 16:29:31,2016-01-20 16:50:56,3.25,15.0,10001,10044
2016-01-12 08:10:50,2016-01-12 08:18:20,1.2,7.0,10011,10001
2016-01-20 15:38:00,2016-01-20 15:58:21,2.47,14.0,10065,10119
2016-01-26 06:56:22,2016-01-26 07:37:21,12.5,40.0,10280,11371
2016-01-13 16:38:11,2016-01-13 16:51:34,1.5,10.0,10001,10009
2016-01-06 11:19:50,2016-01-06 11:31:12,2.17,10.0,10023,10162
2016-01-07 16:18:04,2016-01-07 16:29:03,2.65,11.0,10007,10199
2016-01-03 18:17:38,2016-01-03 18:33:51,3.88,15.0,11371,11103
2016-01-10 00:41:42,2016-01-10 00:47:18,1.14,6.0,10119,10011
2016-01-09 14:22:58,2016-01-09 14:44:25,12.94,53.5,10013,7114
2016-01-08 13:12:00,2016-01-08 13:19:20,0.6,6.5,10007,10012
2016-01-03 18:52:44,2016-01-03 19:08:11,8.0,23.5,11371,10017
2016-01-30 12:17:49,2016-01-30 12:22:22,0.4,5.0,10009,10017
2016-01-29 14:39:12,2016-01-29 14:44:48,1.23,6.0,10029,10037
2016-01-24 22:26:00,2016-01-24 22:58:00,18.17,52.0,11422,10020
2016-01-22 16:42:46,2016-01-22 16:53:03,1.39,8.5,10012,10002
2016-01-17 08:44:45,2016-01-17 09:01:50,4.87,18.0,10020,10282
2016-01-26 08:29:10,2016-01-26 08:47:35,1.3,12.0,10017,10001
2016-01-21 18:41:05,2016-01-21 18:42:42,0.2,3.0,10110,10110
2016-01-14 00:38:43,2016-01-14 00:46:22,2.1,8.5,11210,11218
2016-01-31 20:06:43,2016-01-31 20:15:28,1.7,8.0,10028,10154
2016-01-27 01:28:51,2016-01-27 01:35:13,1.37,7.0,10022,10017
2016-01-13 20:27:22,2016-01-13 20:34:36,0.76,6.0,10003,10017
2016-01-15 20:12:10,2016-01-15 20:42:22,5.98,23.5,10103,10280
2016-01-10 04:50:12,2016-01-11 04:37:07,11.11,36.0,10011,11220
2016-01-02 03:03:56,2016-01-02 03:10:49,2.2,8.5,10199,10023
2016-01-13 19:30:38,2016-01-13 19:35:07,0.7,5.0,10110,10001
2016-01-09 20:05:09,2016-01-09 20:12:18,1.0,6.5,10013,10012
2016-01-29 06:44:16,2016-01-29 06:49:56,1.8,7.0,10023,10153
2016-01-27 15:11:51,2016-01-27 15:22:16,0.6,7.5,10278,10006
2016-01-06 19:06:56,2016-01-06 19:11:54,0.5,5.0,10021,10065
2016-01-15 20:10:38,2016-01-15 20:14:55,0.54,4.5,10012,10278
2016-01-11 05:31:16,2016-01-11 05:36:02,1.71,6.5,10119,10019
2016-01-17 21:10:57,2016-01-17 21:15:02,1.1,5.5,10152,10021
2016-01-21 18:27:01,2016-01-21 18:38:26,2.17,10.0,10023,10028
2016-01-12 07:53:52,2016-01-12 08:05:26,2.71,11.0,10019,10027
2016-01-19 13:35:59,2016-01-19 13:56:13,1.5,13.0,10009,10001
2016-01-31 19:12:54,2016-01-31 19:20:33,0.8,6.5,10119,10018
2016-01-14 08:52:57,2016-01-14 09:11:41,2.7,13.5,10012,10103
2016-01-30 18:54:46,2016-01-30 19:46:07,8.35,34.5,10018,11221
2016-01-29 04:56:08,2016-01-29 05:01:29,1.4,6.5,10018,10022
2016-01-26 08:05:03,2016-01-26 08:24:54,2.72,14.5,10021,10001
2016-01-20 20:57:04,2016-01-20 20:59:48,0.2,3.5,10028,10028
2016-01-14 22:21:14,2016-01-14 22:24:16,0.6,4.5,10028,10029
2016-01-16 02:01:49,2016-01-16 02:09:47,0.8,7.0,10001,10017
2016-01-22 08:11:44,2016-01-22 08:26:18,2.1,11.5,10003,10171
2016-01-05 22:35:31,2016-01-05 22:46:48,1.9,9.5,10012,10003
2016-01-12 17:59:15,2016-01-12 18:19:13,3.8,15.5,10103,10026
2016-01-09 08:49:14,2016-01-09 08:51:59,0.67,4.5,10003,10003
2016-01-10 02:49:04,2016-01-10 02:54:20,1.7,7.0,10003,10154
2016-01-07 15:12:17,2016-01-07 15:16:24,0.75,5.0,10023,10162
2016-01-06 10:39:51,2016-01-06 10:53:36,3.44,13.5,10011,10280
2016-01-16 11:28:00,2016-01-16 11:31:21,0.7,4.5,10028,10028
2016-01-08 19:42:44,2016-01-08 19:47:38,0.58,5.0,10011,10014
2016-01-15 23:16:18,2016-01-15 23:25:30,1.6,8.5,10009,10017
2016-01-30 03:13:10,2016-01-30 03:18:55,1.8,7.5,10110,10009
2016-01-20 23:14:37,2016-01-20 23:21:54,3.01,10.5,11371,11377
2016-01-16 20:25:43,2016-01-16 20:37:26,1.12,8.5,10014,10012
2016-01-06 06:48:08,2016-01-06 06:55:54,1.3,7.0,10022,10020
2016-01-30 23:21:59,2016-01-30 23:41:15,3.2,15.5,10014,10110
2016-01-07 20:58:35,2016-01-07 21:09:26,1.96,9.0,10154,10009
2016-01-30 18:01:14,2016-01-30 18:13:37,2.32,10.5,10001,10019
2016-01-20 11:58:27,2016-01-20 12:08:20,1.0,8.0,10038,10002
2016-01-17 20:08:46,2016-01-17 20:24:40,3.62,13.5,10013,10153
2016-01-20 16:41:34,2016-01-20 16:49:27,1.4,7.5,10021,10023
2016-01-14 20:57:14,2016-01-14 21:18:54,8.11,25.5,10006,10025
2016-01-21 22:13:27,2016-01-21 22:17:43,0.81,5.0,10011,10119
2016-01-14 17:38:22,2016-01-14 17:44:53,0.68,6.0,10003,10009
2016-01-27 19:07:57,2016-01-27 19:12:36,0.8,5.0,10001,10009
2016-01-07 15:10:44,2016-01-07 15:16:58,0.6,5.5,10278,10012
2016-01-14 00:08:14,2016-01-14 00:16:24,1.1,7.0,10001,10018
2016-01-18 19:43:17,2016-01-18 19:47:58,1.15,5.5,10110,10119
2016-01-26 07:10:55,2016-01-26 07:15:20,0.6,5.0,10003,10003
2016-01-19 22:52:01,2016-01-19 23:01:47,2.6,10.0,10119,10023
2016-01-09 09:01:48,2016-01-09 09:07:16,0.72,5.5,10028,10021
2016-01-26 21:40:16,2016-01-26 21:47:12,1.56,7.5,10110,10003
2016-01-26 15:04:42,2016-01-26 15:12:47,0.6,6.5,10021,10065
2016-01-30 17:54:18,2016-01-30 18:04:29,1.5,8.5,10119,10153
2016-01-05 09:13:13,2016-01-05 09:29:51,1.92,12.0,10014,10017
2016-01-11 21:03:19,2016-01-11 21:18:31,3.25,13.5,10018,10028
2016-01-13 22:24:09,2016-01-13 22:29:28,0.93,6.0,10002,10009
2016-01-29 18:50:12,2016-01-29 19:01:28,1.01,7.5,10017,10119
2016-01-24 22:32:44,2016-01-24 22:39:51,1.31,7.0,10017,10018
2016-01-07 00:47:03,2016-01-07 01:02:46,9.58,27.0,10016,11416
2016-01-20 13:26:07,2016-01-20 14:06:10,15.0,52.0,10009,11430
2016-01-06 22:16:50,2016-01-06 22:33:56,3.47,14.0,10018,10028
2016-01-08 12:18:32,2016-01-08 12:21:34,0.5,4.0,10023,10162
2016-01-12 06:58:46,2016-01-12 07:29:35,10.04,31.0,11375,10199
2016-01-11 16:48:54,2016-01-11 17:00:06,1.05,8.5,10021,10153
2016-01-17 21:46:01,2016-01-17 21:51:30,1.0,6.0,10069,10023
2016-01-22 14:36:01,2016-01-22 14:48:25,2.22,10.5,10069,10001
2016-01-15 02:15:22,2016-01-15 02:33:19,4.8,17.0,10019,10002
2016-01-30 00:47:47,2016-01-30 00:56:20,3.5,11.5,10162,10110
2016-01-20 18:07:07,2016-01-20 18:14:10,1.3,6.5,10001,10011
2016-01-27 13:39:57,2016-01-27 14:05:28,1.26,15.5,10003,10001
2016-01-01 00:23:34,2016-01-01 00:37:18,3.2,13.0,10103,10162
2016-01-14 06:55:10,2016-01-14 07:02:40,1.45,7.5,10019,10022
2016-01-14 08:08:29,2016-01-14 08:21:20,1.27,9.5,10162,10025
2016-01-22 07:53:20,2016-01-22 08:03:33,1.5,8.5,10022,10044
2016-01-08 18:58:30,2016-01-08 19:09:29,1.2,8.0,10012,10002
2016-01-25 18:59:47,2016-01-25 19:23:13,1.5,14.5,10103,10021
2016-01-16 21:10:34,2016-01-16 21:14:23,0.9,5.0,10162,10023
2016-01-05 08:19:19,2016-01-05 08:41:27,2.69,15.5,10162,10103
2016-01-27 08:09:09,2016-01-27 09:49:44,17.3,52.0,11422,10103
2016-01-29 12:12:17,2016-01-29 12:37:00,2.6,16.0,10018,10012
2016-01-13 17:25:30,2016-01-13 17:35:53,1.64,9.0,10012,10017
2016-01-22 13:47:28,2016-01-22 13:57:01,1.2,8.0,10023,10021
2016-01-07 15:59:26,2016-01-07 16:10:47,1.6,9.5,10025,10023
2016-01-20 05:23:54,2016-01-20 05:25:25,0.3,3.5,10003,10003
2016-01-07 08:14:11,2016-01-07 08:26:50,2.25,10.5,10162,10153
2016-01-30 09:50:51,2016-01-30 09:58:59,1.77,8.0,10017,10022
2016-01-19 22:21:28,2016-01-19 22:35:16,3.04,13.0,10012,11211
2016-01-08 18:21:38,2016-01-08 18:29:06,1.0,6.5,10023,10023
2016-01-10 03:28:07,2016-01-10 03:43:13,4.2,15.0,10011,11201
2016-01-17 17:19:36,2016-01-17 17:32:40,2.5,11.0,10110,10044
2016-01-09 19:32:33,2016-01-09 19:44:08,2.6,10.5,10001,10065
2016-01-14 02:11:47,2016-01-14 02:36:33,17.0,52.0,11422,10065
2016-01-25 06:01:49,2016-01-25 06:16:10,3.8,13.5,10028,10003
2016-01-05 07:52:55,2016-01-05 08:04:54,1.8,10.0,10021,10171
2016-01-19 17:36:46,2016-01-19 18:13:48,5.7,25.0,10005,10022
2016-01-06 19:08:25,2016-01-06 19:13:19,1.02,6.0,10028,10162
2016-01-12 19:15:21,2016-01-12 19:29:08,2.52,12.0,10027,10027
2016-01-07 06:12:45,2016-01-07 06:18:00,1.3,6.5,10119,10103
2016-01-12 09:26:30,2016-01-12 09:38:48,1.35,8.5,10110,10103
2016-01-21 15:55:44,2016-01-21 16:08:41,1.8,10.0,10110,10012
2016-01-25 06:37:11,2016-01-25 06:43:39,0.83,6.0,10018,10110
2016-01-02 21:59:00,2016-01-02 22:10:12,1.7,9.0,10012,10009
2016-01-17 00:26:06,2016-01-17 00:48:27,6.11,20.5,10009,11103
2016-01-12 12:35:17,2016-01-12 12:40:14,0.65,5.0,10028,10044
2016-01-19 20:42:34,2016-01-19 20:48:15,0.9,5.5,10020,10167
2016-01-25 18:00:35,2016-01-25 18:19:33,0.76,12.0,10011,10001
2016-01-13 21:51:58,2016-01-13 22:01:13,3.0,11.5,10044,10110
2016-01-09 00:40:47,2016-01-09 00:46:20,1.1,6.0,10003,10011
2016-01-29 13:50:54,2016-01-29 14:20:39,3.03,19.0,10278,10018
2016-01-30 00:19:26,2016-01-30 00:22:58,0.64,4.5,10011,10011
2016-01-25 20:07:59,2016-01-25 20:19:15,1.96,9.5,10199,10012
2016-01-29 09:01:16,2016-01-29 09:29:45,6.8,26.5,11371,10027
2016-01-29 20:03:07,2016-01-29 20:12:27,1.3,8.0,10044,10022
2016-01-23 00:04:45,2016-01-23 00:24:17,4.34,16.0,10280,10019
2016-01-12 01:23:38,2016-01-12 01:26:31,0.77,4.5,11106,11103
2016-01-14 15:13:13,2016-01-14 15:13:28,0.0,2.5,10023,10023
2016-01-16 23:09:48,2016-01-16 23:31:19,3.71,16.5,10003,10018
2016-01-10 18:15:32,2016-01-10 18:19:17,0.71,5.0,10028,10028
2016-01-06 08:36:44,2016-01-06 08:53:23,0.98,10.5,10017,10001
2016-01-22 19:25:30,2016-01-22 19:47:27,3.1,15.5,10001,10021
2016-01-07 12:37:37,2016-01-07 12:43:16,0.65,5.5,10012,10012
2016-01-04 12:32:45,2016-01-04 13:06:04,11.08,35.0,11371,10020
2016-01-16 20:20:29,2016-01-16 20:34:36,1.62,10.5,10278,10003
2016-01-10 02:08:19,2016-01-10 02:20:52,3.5,13.0,10003,11109
2016-01-13 20:25:35,2016-01-13 20:32:29,1.0,6.5,10012,10002
2016-01-23 04:58:00,2016-01-23 05:07:44,1.4,7.5,10019,10001
2016-01-01 20:18:16,2016-01-01 20:33:13,2.98,13.0,10278,10119
2016-01-29 00:14:58,2016-01-29 00:35:33,7.34,23.5,10019,10003
2016-01-22 14:09:16,2016-01-22 14:11:14,0.2,3.0,10006,10006
2016-01-01 18:52:21,2016-01-01 19:00:56,2.1,9.5,10029,10065
2016-01-29 09:08:32,2016-01-29 09:12:31,0.5,4.5,10065,10022
